C1	1996	5	2	5.23	 A
C1	1996	5	3	6.21	 A
C1	1996	5	4	6.0	 A
C1	1996	5	5	5.56	 A
C1	1996	5	6	5.01	 A
C1	1996	5	7	6.0	 A
C1	1996	5	8	5.56	 A
C1	1996	5	9	5.23	 A
C1	1996	5	10	5.23	 A
C1	1996	5	11	5.01	 A
C1	1996	5	12	4.57	 A
C1	1996	5	13	4.25	 A
C1	1996	5	14	4.25	 A
C1	1996	5	15	4.9	 A
C1	1996	5	16	4.9	 A
C1	1996	5	17	5.78	 A
C1	1996	5	18	5.01	 A
C1	1996	5	19	4.68	 A
C1	1996	5	20	4.36	 A
C1	1996	5	21	4.25	 A
C1	1996	5	22	4.57	 A
C1	1996	5	23	4.46	 A
C1	1996	5	24	4.25	 A
C1	1996	5	25	4.25	 A
C1	1996	5	26	4.14	 A
C1	1996	5	27	6.5	 A
C1	1996	5	28	6.43	 A
C1	1996	5	29	6.32	 A
C1	1996	5	30	7.16	 A
C1	1996	5	31	6.21	 A
C1	1996	6	1	8.02	 A
C1	1996	6	2	7.16	 A
C1	1996	6	3	6.1	 A
C1	1996	6	4	5.89	 A
C1	1996	6	5	5.89	 A
C1	1996	6	6	5.56	 A
C1	1996	6	7	5.56	 A
C1	1996	6	8	5.45	 A
C1	1996	6	9	5.23	 A
C1	1996	6	10	5.23	 A
C1	1996	6	11	8.17	 A
C1	1996	6	12	6.87	 A
C1	1996	6	13	9.32	 A
C1	1996	6	14	11.2	 A
C1	1996	6	15	6.87	 A
C1	1996	6	16	10.6	 A
C1	1996	6	17	17.7	 A
C1	1996	6	18	12.1	 A
C1	1996	6	19	7.16	 A
C1	1996	6	20	6.87	 A
C1	1996	6	21	8.67	 A
C1	1996	6	22	90.0	 A
C1	1996	6	23	21.5	 A
C1	1996	6	24	15.7	 A
C1	1996	6	25	41.0	 A
C1	1996	6	26	64.5	 A
C1	1996	6	27	51.6	 A
C1	1996	6	28	39.4	 A
C1	1996	6	29	58.8	 A
C1	1996	6	30	31.3	 A
C1	1996	7	1	23.9	 A
C1	1996	7	2	28.7	 A
C1	1996	7	3	25.9	 A
C1	1996	7	4	23.1	 A
C1	1996	7	5	71.9	 A
C1	1996	7	6	47.8	 A
C1	1996	7	7	49.1	 A
C1	1996	7	8	57.5	 A
C1	1996	7	9	81.5	 A
C1	1996	7	10	54.6	 A
C1	1996	7	11	70.7	 A
C1	1996	7	12	49.1	 A
C1	1996	7	13	83.2	 A
C1	1996	7	14	202.0	 A
C1	1996	7	15	117.0	 A
C1	1996	7	16	61.7	 A
C1	1996	7	17	77.8	 A
C1	1996	7	18	159.0	 A
C1	1996	7	19	82.7	 A
C1	1996	7	20	152.0	 A
C1	1996	7	21	81.3	 A
C1	1996	7	22	116.0	 A
C1	1996	7	23	83.2	 A
C1	1996	7	24	130.0	 A
C1	1996	7	25	76.3	 A
C1	1996	7	26	60.8	 A
C1	1996	7	27	54.6	 A
C1	1996	7	28	54.6	 A
C1	1996	7	29	57.8	 A
C1	1996	7	30	69.9	 A
C1	1996	7	31	60.0	 A
C1	1996	8	1	57.5	 A
C1	1996	8	2	68.1	 A
C1	1996	8	3	66.5	 A
C1	1996	8	4	60.0	 A
C1	1996	8	5	53.1	 A
C1	1996	8	6	62.0	 A
C1	1996	8	7	60.0	 A
C1	1996	8	8	64.9	 A
C1	1996	8	9	60.8	 A
C1	1996	8	10	92.7	 A
C1	1996	8	11	79.0	 A
C1	1996	8	12	73.1	 A
C1	1996	8	13	130.0	 A
C1	1996	8	14	143.0	 A
C1	1996	8	15	217.0	 A
C1	1996	8	16	143.0	 A
C1	1996	8	17	173.0	 A
C1	1996	8	18	198.0	 A
C1	1996	8	19	189.0	 A
C1	1996	8	20	144.0	 A
C1	1996	8	21	97.5	 A
C1	1996	8	22	87.9	 A
C1	1996	8	23	94.0	 A
C1	1996	8	24	82.2	 A
C1	1996	8	25	74.9	 A
C1	1996	8	26	68.9	 A
C1	1996	8	27	123.0	 A
C1	1996	8	28	71.0	 A
C1	1996	8	29	65.3	 A
C1	1996	8	30	82.2	 A
C1	1996	8	31	171.0	 A
C1	1996	9	1	138.0	 A
C1	1996	9	2	112.0	 A
C1	1996	9	3	90.9	 A
C1	1996	9	4	109.0	 A
C1	1996	9	5	92.4	 A
C1	1996	9	6	102.0	 A
C1	1996	9	7	81.3	 A
C1	1996	9	8	84.7	 A
C1	1996	9	9	80.9	 A
C1	1996	9	10	73.1	 A
C1	1996	9	11	69.8	 A
C1	1996	9	12	162.0	 A
C1	1996	9	13	68.9	 A
C1	1996	9	14	66.1	 A
C1	1996	9	15	63.7	 A
C1	1996	9	16	54.6	 A
C1	1996	9	17	49.8	 A
C1	1996	9	18	44.9	 A
C1	1996	9	19	44.2	 A
C1	1996	9	20	41.0	 A
C1	1996	9	21	38.8	 A
C1	1996	9	22	39.9	 A
C1	1996	9	23	35.0	 A
C1	1996	9	24	62.2	 A
C1	1996	9	25	67.0	 A
C1	1996	9	26	51.6	 A
C1	1996	9	27	64.9	 A
C1	1996	9	28	49.1	 A
C1	1996	9	29	62.4	 A
C1	1996	9	30	52.7	 A
C1	1996	10	1	44.2	 A
C1	1996	10	2	48.5	 A
C1	1996	10	3	39.7	 A
C1	1996	10	4	52.7	 A
C1	1996	10	5	68.6	 A
C1	1996	10	6	53.5	 A
C1	1996	10	7	43.0	 A
C1	1996	10	8	39.8	 A
C1	1996	10	9	35.9	 A
C1	1996	10	10	34.5	 A
C1	1996	10	11	32.4	 A
C1	1996	10	12	30.7	 A
C1	1996	10	13	30.7	 A
C1	1996	10	14	29.2	 A
C1	1996	10	15	28.2	 A
C1	1996	10	16	29.2	 A
C1	1996	10	17	27.7	 A
C1	1996	10	18	27.7	 A
C1	1996	10	19	24.6	 A
C1	1996	10	20	22.9	 A
C1	1996	10	21	21.8	 A
C1	1996	10	22	21.8	 A
C1	1996	10	23	21.8	 A
C1	1996	10	24	21.2	 A
C1	1996	10	25	20.5	 A
C1	1996	10	26	20.5	 A
C1	1996	10	27	20.5	 A
C1	1996	10	28	20.3	 A
C1	1996	10	29	19.8	 A
C1	1996	10	30	19.0	 A
C1	1996	10	31	17.9	 A
C1	1996	11	1	17.9	 A
C1	1996	11	2	17.0	 A
C1	1996	11	3	16.6	 A
C1	1996	11	4	16.2	 A
C1	1996	11	5	15.5	 A
C1	1996	11	6	14.4	 A
C1	1996	11	7	14.1	 A
C1	1996	11	8	13.9	 A
C1	1996	11	9	13.5	 A
C1	1996	11	10	13.4	 A
C1	1996	11	11	13.4	 A
C1	1996	11	12	12.8	 A
C1	1996	11	13	12.8	 A
C1	1996	11	14	12.3	 A
C1	1996	11	15	11.7	 A
C1	1996	11	16	11.2	 A
C1	1996	11	17	11.2	 A
C1	1996	11	18	11.2	 A
C1	1996	11	19	11.2	 A
C1	1996	11	20	11.2	 A
C1	1996	11	21	11.2	 A
C1	1996	11	22	11.1	 A
C1	1996	11	23	10.8	 A
C1	1996	11	24	10.3	 A
C1	1996	11	25	10.3	 A
C1	1996	11	26	10.3	 A
C1	1996	11	27	10.3	 A
C1	1996	11	28	10.3	 A
C1	1996	11	29	10.3	 A
C1	1996	11	30	9.47	 A
C1	1996	12	1	9.04	 A
C1	1996	12	2	9.04	 A
C1	1996	12	3	8.6	 A
C1	1996	12	4	8.6	 A
C1	1996	12	5	8.6	 A
C1	1996	12	6	8.17	 A
C1	1996	12	7	8.17	 A
C1	1996	12	8	7.74	 A
C1	1996	12	9	7.74	 A
C1	1996	12	10	7.74	 A
C1	1996	12	11	7.3	 A
C1	1996	12	12	6.87	 A
C1	1996	12	13	6.87	 A
C1	1996	12	14	6.87	 A
C1	1996	12	15	6.87	 A
C1	1996	12	16	6.54	 A
C1	1996	12	17	6.54	 A
C1	1996	12	18	6.54	 A
C1	1996	12	19	6.54	 A
C1	1996	12	20	6.54	 A
C1	1996	12	21	6.54	 A
C1	1996	12	22	6.54	 A
C1	1996	12	23	6.54	 A
C1	1996	12	24	6.54	 A
C1	1996	12	25	6.43	 A
C1	1996	12	26	6.21	 A
C1	1996	12	27	6.1	 A
C1	1996	12	28	5.89	 A
C1	1996	12	29	5.89	 A
C1	1996	12	30	5.89	 A
C1	1996	12	31	5.89	 A
C1	1997	1	1	5.89	 A
C1	1997	1	2	5.56	 A
C1	1997	1	3	5.56	 A
C1	1997	1	4	5.56	 A
C1	1997	1	5	5.56	 A
C1	1997	1	6	5.56	 A
C1	1997	1	7	5.23	 A
C1	1997	1	8	5.56	 A
C1	1997	1	9	5.56	 A
C1	1997	1	10	5.56	 A
C1	1997	1	11	5.23	 A
C1	1997	1	12	4.9	 A
C1	1997	1	13	4.9	 A
C1	1997	1	14	4.9	 A
C1	1997	1	15	4.9	 A
C1	1997	1	16	5.01	 A
C1	1997	1	17	4.9	 A
C1	1997	1	18	4.9	 A
C1	1997	1	19	4.9	 A
C1	1997	1	20	8.6	 A
C1	1997	1	21	5.56	 A
C1	1997	1	22	5.56	 A
C1	1997	1	23	5.56	 A
C1	1997	1	24	5.23	 A
C1	1997	1	25	5.23	 A
C1	1997	1	26	5.23	 A
C1	1997	1	27	5.23	 A
C1	1997	1	28	5.23	 A
C1	1997	1	29	5.23	 A
C1	1997	1	30	5.23	 A
C1	1997	1	31	5.23	 A
C1	1997	2	1	4.9	 A
C1	1997	2	2	4.9	 A
C1	1997	2	3	4.9	 A
C1	1997	2	4	4.68	 A
C1	1997	2	5	4.57	 A
C1	1997	2	6	4.57	 A
C1	1997	2	7	4.57	 A
C1	1997	2	8	4.57	 A
C1	1997	2	9	4.57	 A
C1	1997	2	10	4.25	 A
C1	1997	2	11	4.25	 A
C1	1997	2	12	4.25	 A
C1	1997	2	13	4.25	 A
C1	1997	2	14	4.25	 A
C1	1997	2	15	3.81	 A
C1	1997	2	16	3.29	 A
C1	1997	2	17	3.15	 A
C1	1997	2	18	3.15	 A
C1	1997	2	19	4.25	 A
C1	1997	2	20	4.25	 A
C1	1997	2	21	4.25	 A
C1	1997	2	22	4.25	 A
C1	1997	2	23	4.25	 A
C1	1997	2	24	3.15	 A
C1	1997	2	25	3.15	 A
C1	1997	2	26	3.15	 A
C1	1997	2	27	3.15	 A
C1	1997	2	28	5.23	 A
C1	1997	3	1	4.9	 A
C1	1997	3	2	4.9	 A
C1	1997	3	3	5.56	 A
C1	1997	3	4	4.25	 A
C1	1997	3	5	4.25	 A
C1	1997	3	6	4.25	 A
C1	1997	3	7	3.59	 A
C1	1997	3	8	3.59	 A
C1	1997	3	9	3.59	 A
C1	1997	3	10	3.59	 A
C1	1997	3	11	3.59	 A
C1	1997	3	12	7.45	 A
C1	1997	3	13	5.67	 A
C1	1997	3	14	5.23	 A
C1	1997	3	15	4.57	 A
C1	1997	3	16	4.25	 A
C1	1997	3	17	4.25	 A
C1	1997	3	18	4.25	 A
C1	1997	3	19	4.9	 A
C1	1997	3	20	4.9	 A
C1	1997	3	21	4.9	 A
C1	1997	3	22	4.9	 A
C1	1997	3	23	4.68	 A
C1	1997	3	24	4.36	 A
C1	1997	3	25	3.59	 A
C1	1997	3	26	3.59	 A
C1	1997	3	27	3.59	 A
C1	1997	3	28	3.59	 A
C1	1997	3	29	3.59	 A
C1	1997	3	30	5.56	 A
C1	1997	3	31	4.9	 A
